[Symbols]

nth   paddr      vaddr      bind   type   size   lib name
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――
4     0x001da4b0 0x001da4b0 WEAK   FUNC   9          cocos2d::CCSceneDelegate::willSwitchToScene(cocos2d::CCScene*)
5     0x001da4c0 0x001da4c0 GLOBAL FUNC   39         JNI_OnLoad
14558 0x005f3f90 0x005f3f90 GLOBAL FUNC   119        tinyxml2::XMLElement::QueryFloatText(float*) const
14559 0x005f4320 0x005f4320 GLOBAL FUNC   238        tinyxml2::XMLElement::DeleteAttribute(char const*)
14560 0x005f4410 0x005f4410 GLOBAL FUNC   478        tinyxml2::XMLDocument::XMLDocument(bool, tinyxml2::Whitespace)
14561 0x005f45f0 0x005f45f0 GLOBAL FUNC   83         tinyxml2::XMLDocument::InitDocument()
14562 0x005f47b0 0x005f47b0 GLOBAL FUNC   141        tinyxml2::XMLElement::ShallowClone(tinyxml2::XMLDocument*) const
14563 0x005f4840 0x005f4840 GLOBAL FUNC   393        tinyxml2::XMLDocument::NewComment(char const*)
14564 0x005f49d0 0x005f49d0 GLOBAL FUNC   77         tinyxml2::XMLComment::ShallowClone(tinyxml2::XMLDocument*) const
14565 0x005f4bd0 0x005f4bd0 GLOBAL FUNC   93         tinyxml2::XMLText::ShallowClone(tinyxml2::XMLDocument*) const
14566 0x005f4df0 0x005f4df0 GLOBAL FUNC   77         tinyxml2::XMLDeclaration::ShallowClone(tinyxml2::XMLDocument*) const
14567 0x005f4e40 0x005f4e40 GLOBAL FUNC   393        tinyxml2::XMLDocument::NewUnknown(char const*)
14568 0x005f4fd0 0x005f4fd0 GLOBAL FUNC   77         tinyxml2::XMLUnknown::ShallowClone(tinyxml2::XMLDocument*) const
14569 0x005f5020 0x005f5020 GLOBAL FUNC   26         tinyxml2::XMLDocument::SetError(tinyxml2::XMLError, char const*, char const*)
14570 0x005f5170 0x005f5170 GLOBAL FUNC   392        tinyxml2::XMLDocument::LoadFile(__sFILE*)
14571 0x005f5300 0x005f5300 GLOBAL FUNC   161        tinyxml2::XMLDocument::LoadFile(char const*)
14572 0x005f53b0 0x005f53b0 GLOBAL FUNC   137        tinyxml2::XMLUnknown::ParseDeep(char*, tinyxml2::StrPair*)
14573 0x005f5440 0x005f5440 GLOBAL FUNC   137        tinyxml2::XMLDeclaration::ParseDeep(char*, tinyxml2::StrPair*)
14574 0x005f54d0 0x005f54d0 GLOBAL FUNC   137        tinyxml2::XMLComment::ParseDeep(char*, tinyxml2::StrPair*)
14575 0x005f5560 0x005f5560 GLOBAL FUNC   238        tinyxml2::XMLText::ParseDeep(char*, tinyxml2::StrPair*)
14576 0x005f5650 0x005f5650 GLOBAL FUNC   778        tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*)
14577 0x005f5960 0x005f5960 GLOBAL FUNC   908        tinyxml2::XMLElement::ParseAttributes(char*)
14578 0x005f5cf0 0x005f5cf0 GLOBAL FUNC   196        tinyxml2::XMLElement::ParseDeep(char*, tinyxml2::StrPair*)
14579 0x005f5dc0 0x005f5dc0 GLOBAL FUNC   293        tinyxml2::XMLDocument::PrintError() const
14580 0x005f5ef0 0x005f5ef0 GLOBAL FUNC   222        tinyxml2::XMLPrinter::XMLPrinter(__sFILE*, bool)
14581 0x005f5fd0 0x005f5fd0 GLOBAL FUNC   261        tinyxml2::XMLDocument::Print(tinyxml2::XMLPrinter*)
14582 0x005f5ef0 0x005f5ef0 GLOBAL FUNC   222        tinyxml2::XMLPrinter::XMLPrinter(__sFILE*, bool)
14583 0x005f60e0 0x005f60e0 GLOBAL FUNC   247        tinyxml2::XMLDocument::SaveFile(__sFILE*, bool)
14584 0x005f6290 0x005f6290 GLOBAL FUNC   315        tinyxml2::XMLPrinter::Print(char const*, ...)
14586 0x005f63d0 0x005f63d0 GLOBAL FUNC   80         tinyxml2::XMLPrinter::PrintSpace(int)
14587 0x005f6420 0x005f6420 GLOBAL FUNC   306        tinyxml2::XMLPrinter::PrintString(char const*, bool)
14588 0x005f6560 0x005f6560 GLOBAL FUNC   108        tinyxml2::XMLPrinter::PushAttribute(char const*, char const*)
14589 0x005f65d0 0x005f65d0 GLOBAL FUNC   184        tinyxml2::XMLPrinter::PushAttribute(char const*, int)
14590 0x005f6690 0x005f6690 GLOBAL FUNC   184        tinyxml2::XMLPrinter::PushAttribute(char const*, unsigned int)
14591 0x005f6750 0x005f6750 GLOBAL FUNC   185        tinyxml2::XMLPrinter::PushAttribute(char const*, bool)
14592 0x005f6810 0x005f6810 GLOBAL FUNC   188        tinyxml2::XMLPrinter::PushAttribute(char const*, double)
14593 0x005f68d0 0x005f68d0 GLOBAL FUNC   256        tinyxml2::XMLPrinter::CloseElement()
14594 0x005f69d0 0x005f69d0 GLOBAL FUNC   39         tinyxml2::XMLPrinter::VisitExit(tinyxml2::XMLElement const&)
14595 0x005f6a00 0x005f6a00 GLOBAL FUNC   48         tinyxml2::XMLPrinter::SealElement()
14596 0x005f6a30 0x005f6a30 GLOBAL FUNC   317        tinyxml2::XMLPrinter::OpenElement(char const*)
14597 0x005f6b70 0x005f6b70 GLOBAL FUNC   125        tinyxml2::XMLPrinter::VisitEnter(tinyxml2::XMLElement const&, tinyxml2::XMLAttribute const*)
14598 0x005f6bf0 0x005f6bf0 GLOBAL FUNC   179        tinyxml2::XMLPrinter::PushText(char const*, bool)
14599 0x005f6cb0 0x005f6cb0 GLOBAL FUNC   80         tinyxml2::XMLPrinter::Visit(tinyxml2::XMLText const&)
14600 0x005f6d00 0x005f6d00 GLOBAL FUNC   173        tinyxml2::XMLPrinter::PushText(int)
14601 0x005f6db0 0x005f6db0 GLOBAL FUNC   173        tinyxml2::XMLPrinter::PushText(unsigned int)
14602 0x005f6e60 0x005f6e60 GLOBAL FUNC   174        tinyxml2::XMLPrinter::PushText(bool)
14603 0x005f6f10 0x005f6f10 GLOBAL FUNC   173        tinyxml2::XMLPrinter::PushText(float)
14604 0x005f6fc0 0x005f6fc0 GLOBAL FUNC   177        tinyxml2::XMLPrinter::PushText(double)
14605 0x005f7080 0x005f7080 GLOBAL FUNC   146        tinyxml2::XMLPrinter::PushComment(char const*)
14606 0x005f7120 0x005f7120 GLOBAL FUNC   58         tinyxml2::XMLPrinter::Visit(tinyxml2::XMLComment const&)
14607 0x005f7160 0x005f7160 GLOBAL FUNC   146        tinyxml2::XMLPrinter::PushDeclaration(char const*)
14608 0x005f7200 0x005f7200 GLOBAL FUNC   58         tinyxml2::XMLPrinter::Visit(tinyxml2::XMLDeclaration const&)
14609 0x005f7240 0x005f7240 GLOBAL FUNC   119        tinyxml2::XMLPrinter::PushHeader(bool, bool)
14610 0x005f72c0 0x005f72c0 GLOBAL FUNC   72         tinyxml2::XMLPrinter::VisitEnter(tinyxml2::XMLDocument const&)
14611 0x005f7310 0x005f7310 GLOBAL FUNC   146        tinyxml2::XMLPrinter::PushUnknown(char const*)
14612 0x005f73b0 0x005f73b0 GLOBAL FUNC   58         tinyxml2::XMLPrinter::Visit(tinyxml2::XMLUnknown const&)
14613 0x009f93d7 0x009f93d7 WEAK   OBJ    20         typeinfo name for tinyxml2::XMLNode
14614 0x00bd6930 0x00bd7930 WEAK   OBJ    8          typeinfo for tinyxml2::XMLNode
14615 0x009f93eb 0x009f93eb WEAK   OBJ    20         typeinfo name for tinyxml2::XMLText
14616 0x00bd6938 0x00bd7938 WEAK   OBJ    12         typeinfo for tinyxml2::XMLText
14617 0x009f93ff 0x009f93ff WEAK   OBJ    24         typeinfo name for tinyxml2::XMLComment
14618 0x00bd6944 0x00bd7944 WEAK   OBJ    12         typeinfo for tinyxml2::XMLComment
14619 0x009f9417 0x009f9417 WEAK   OBJ    28         typeinfo name for tinyxml2::XMLDeclaration
14620 0x00bd6950 0x00bd7950 WEAK   OBJ    12         typeinfo for tinyxml2::XMLDeclaration
14621 0x009f9433 0x009f9433 WEAK   OBJ    24         typeinfo name for tinyxml2::XMLUnknown
14622 0x00bd695c 0x00bd795c WEAK   OBJ    12         typeinfo for tinyxml2::XMLUnknown
14623 0x009f944b 0x009f944b WEAK   OBJ    24         typeinfo name for tinyxml2::XMLElement
14624 0x00bd6968 0x00bd7968 WEAK   OBJ    12         typeinfo for tinyxml2::XMLElement
14625 0x009f9463 0x009f9463 WEAK   OBJ    25         typeinfo name for tinyxml2::XMLDocument
14626 0x00bd6974 0x00bd7974 WEAK   OBJ    12         typeinfo for tinyxml2::XMLDocument
14627 0x009f947c 0x009f947c WEAK   OBJ    24         typeinfo name for tinyxml2::XMLPrinter
14628 0x00bd6980 0x00bd7980 WEAK   OBJ    12         typeinfo for tinyxml2::XMLPrinter
14629 0x005f1d50 0x005f1d50 WEAK   FUNC   45         tinyxml2::XMLText::~XMLText()
14630 0x005f0070 0x005f0070 WEAK   FUNC   106        tinyxml2::XMLPrinter::~XMLPrinter()
14631 0x00bd6c80 0x00bd7c80 WEAK   OBJ    8          typeinfo for tinyxml2::XMLAttribute
14632 0x005f0a40 0x005f0a40 WEAK   FUNC   73         tinyxml2::XMLAttribute::~XMLAttribute()
14633 0x009f9494 0x009f9494 WEAK   OBJ    26         typeinfo name for tinyxml2::XMLAttribute
14634 0x00bd6d4c 0x00bd7d4c WEAK   OBJ    8          typeinfo for tinyxml2::MemPool
14635 0x005efc20 0x005efc20 WEAK   FUNC   27         tinyxml2::MemPool::~MemPool()
14636 0x00bd6d6c 0x00bd7d6c WEAK   OBJ    12         typeinfo for tinyxml2::MemPoolT<52>
14637 0x005f00e0 0x005f00e0 WEAK   FUNC   111        tinyxml2::MemPoolT<52>::~MemPoolT()
14638 0x00bd6d60 0x00bd7d60 WEAK   OBJ    12         typeinfo for tinyxml2::MemPoolT<36>
14639 0x005f0150 0x005f0150 WEAK   FUNC   111        tinyxml2::MemPoolT<36>::~MemPoolT()
14640 0x00bd6d54 0x00bd7d54 WEAK   OBJ    12         typeinfo for tinyxml2::MemPoolT<48>
14641 0x005f01c0 0x005f01c0 WEAK   FUNC   111        tinyxml2::MemPoolT<48>::~MemPoolT()
14642 0x00bd6d40 0x00bd7d40 WEAK   OBJ    12         typeinfo for tinyxml2::MemPoolT<44>
14643 0x005f0230 0x005f0230 WEAK   FUNC   111        tinyxml2::MemPoolT<44>::~MemPoolT()
14644 0x009f94ae 0x009f94ae WEAK   OBJ    28         typeinfo name for tinyxml2::MemPoolT<44>
14645 0x009f94ca 0x009f94ca WEAK   OBJ    20         typeinfo name for tinyxml2::MemPool
14646 0x009f94de 0x009f94de WEAK   OBJ    28         typeinfo name for tinyxml2::MemPoolT<48>
14647 0x009f94fa 0x009f94fa WEAK   OBJ    28         typeinfo name for tinyxml2::MemPoolT<36>
14648 0x009f9516 0x009f9516 WEAK   OBJ    28         typeinfo name for tinyxml2::MemPoolT<52>
14649 0x005f1b60 0x005f1b60 GLOBAL FUNC   90         tinyxml2::XMLNode::XMLNode(tinyxml2::XMLDocument*)
14650 0x005f7c20 0x005f7c20 GLOBAL FUNC   693        cocos2d::ZipUtils::hexToChar(std::string const&)
14651 0x005f7ee0 0x005f7ee0 GLOBAL FUNC   309        cocos2d::ZipUtils::ccInflateMemoryWithHint(unsigned char*, unsigned int, unsigned char**, unsigned int*, unsigned int)
14652 0x007a4bb0 0x007a4bb0 GLOBAL FUNC   270        inflateInit2_
14653 0x007a4d70 0x007a4d70 GLOBAL FUNC   14397      inflate
14654 0x007a85b0 0x007a85b0 GLOBAL FUNC   87         inflateEnd
14655 0x005f8020 0x005f8020 GLOBAL FUNC   125        cocos2d::ZipUtils::ccInflateMemoryWithHint(unsigned char*, unsigned int, unsigned char**, unsigned int)
14656 0x005f8430 0x005f8430 GLOBAL FUNC   1151       cocos2d::ZipUtils::decompressString2(unsigned char*, bool, int, int)
14657 0x005f88b0 0x005f88b0 GLOBAL FUNC   377        cocos2d::ZipUtils::ccDeflateMemory(unsigned char*, unsigned int, unsigned char**)
14658 0x007a05b0 0x007a05b0 GLOBAL FUNC   786        deflateInit2_
14659 0x0079e670 0x0079e670 GLOBAL FUNC   7459       deflate
14660 0x007a04d0 0x007a04d0 GLOBAL FUNC   223        deflateEnd
14661 0x005f8d30 0x005f8d30 GLOBAL FUNC   230        cocos2d::ZipUtils::ccInflateGZipFile(char const*, unsigned char**)
14662 0x007aca40 0x007aca40 GLOBAL FUNC   22         gzopen
14663 0x007ad7c0 0x007ad7c0 GLOBAL FUNC   791        gzread
14664 0x007ac6a0 0x007ac6a0 GLOBAL FUNC   66         gzclose
14665 0x005f8e20 0x005f8e20 GLOBAL FUNC   1016       cocos2d::ZipUtils::ccInflateCCZFile(char const*, unsigned char**)
14666 0x007ac5c0 0x007ac5c0 GLOBAL FUNC   214        uncompress
14667 ---------- 0x00bf57c0 GLOBAL OBJ    1          cocos2d::ZipUtils::s_bEncryptionKeyIsValid
14668 ---------- 0x00bf57e0 GLOBAL OBJ    4096       cocos2d::ZipUtils::s_uEncryptionKey
14669 ---------- 0x00bf67e0 GLOBAL OBJ    16         cocos2d::ZipUtils::s_uEncryptedPvrKeyParts
14670 0x005f9220 0x005f9220 GLOBAL FUNC   45         cocos2d::ZipUtils::ccSetPvrEncryptionKeyPart(int, unsigned int)
14671 0x005f9250 0x005f9250 GLOBAL FUNC   102        cocos2d::ZipUtils::ccSetPvrEncryptionKey(unsigned int, unsigned int, unsigned int, unsigned int)
14672 0x005fccb0 0x005fccb0 GLOBAL FUNC   79         cocos2d::unzGoToFilePos(void*, cocos2d::unz_file_pos_s*)
14673 0x005f9570 0x005f9570 WEAK   FUNC   127        std::_Rb_tree<std::string, std::pair<std::string const, cocos2d::ZipEntryInfo>, std::_Select1st<std::pair<std::string const, cocos2d::ZipEntryInfo> >, std::less<std::string>, std::allocator<std::pair<std::string const, cocos2d::ZipEntryInfo> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, cocos2d::ZipEntryInfo> >*)
14674 0x005f95f0 0x005f95f0 GLOBAL FUNC   181        cocos2d::ZipFile::~ZipFile()
14675 0x00bd6d80 0x00bd7d80 WEAK   OBJ    16         vtable for cocos2d::ZipFile
14676 0x005f96b0 0x005f96b0 GLOBAL FUNC   56         cocos2d::ZipFile::~ZipFile()
14677 0x005f95f0 0x005f95f0 GLOBAL FUNC   181        cocos2d::ZipFile::~ZipFile()
14678 0x005f9c10 0x005f9c10 WEAK   FUNC   259        std::_Rb_tree<std::string, std::pair<std::string const, cocos2d::ZipEntryInfo>, std::_Select1st<std::pair<std::string const, cocos2d::ZipEntryInfo> >, std::less<std::string>, std::allocator<std::pair<std::string const, cocos2d::ZipEntryInfo> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::string const, cocos2d::ZipEntryInfo> const&)
14679 0x005f9d20 0x005f9d20 WEAK   FUNC   382        std::_Rb_tree<std::string, std::pair<std::string const, cocos2d::ZipEntryInfo>, std::_Select1st<std::pair<std::string const, cocos2d::ZipEntryInfo> >, std::less<std::string>, std::allocator<std::pair<std::string const, cocos2d::ZipEntryInfo> > >::_M_insert_unique(std::pair<std::string const, cocos2d::ZipEntryInfo> const&)
14680 0x005f9ea0 0x005f9ea0 WEAK   FUNC   746        std::_Rb_tree<std::string, std::pair<std::string const, cocos2d::ZipEntryInfo>, std::_Select1st<std::pair<std::string const, cocos2d::ZipEntryInfo> >, std::less<std::string>, std::allocator<std::pair<std::string const, cocos2d::ZipEntryInfo> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<std::string const, cocos2d::ZipEntryInfo> >, std::pair<std::string const, cocos2d::ZipEntryInfo> const&)
14681 0x005fa190 0x005fa190 GLOBAL FUNC   1006       cocos2d::ZipFile::setFilter(std::string const&, cocos2d::ZipFilePrivate*)
14682 0x005fbac0 0x005fbac0 GLOBAL FUNC   191        cocos2d::unzGoToFirstFile64(void*, cocos2d::unz_file_info64_s*, char*, unsigned long)
14683 0x005fc830 0x005fc830 GLOBAL FUNC   274        cocos2d::unzGoToNextFile64(void*, cocos2d::unz_file_info64_s*, char*, unsigned long)
14684 0x005fcbd0 0x005fcbd0 GLOBAL FUNC   77         cocos2d::unzGetFilePos(void*, cocos2d::unz_file_pos_s*)
14685 0x005fa580 0x005fa580 GLOBAL FUNC   103        cocos2d::ZipFile::setFilter(std::string const&)
14686 0x005fa5f0 0x005fa5f0 GLOBAL FUNC   227        cocos2d::ZipFile::ZipFile(std::string const&, std::string const&)
14687 0x009f9539 0x009f9539 WEAK   OBJ    19         typeinfo name for cocos2d::ZipFile
14688 0x00bd6d78 0x00bd7d78 WEAK   OBJ    8          typeinfo for cocos2d::ZipFile
14689 0x005faa50 0x005faa50 GLOBAL FUNC   63         cocos2d::call_zopen64(cocos2d::zlib_filefunc64_32_def_s const*, void const*, int)
14690 0x005faa90 0x005faa90 GLOBAL FUNC   120        cocos2d::call_zseek64(cocos2d::zlib_filefunc64_32_def_s const*, void*, unsigned long long, int)
14691 0x005fab10 0x005fab10 GLOBAL FUNC   69         cocos2d::call_ztell64(cocos2d::zlib_filefunc64_32_def_s const*, void*)
14692 0x005fab60 0x005fab60 GLOBAL FUNC   76         cocos2d::fill_zlib_filefunc64_32_def_from_filefunc32(cocos2d::zlib_filefunc64_32_def_s*, cocos2d::zlib_filefunc_def_s const*)
14693 0x005fabb0 0x005fabb0 GLOBAL FUNC   85         cocos2d::fill_fopen_filefunc(cocos2d::zlib_filefunc_def_s*)
14694 0x005fac10 0x005fac10 GLOBAL FUNC   85         cocos2d::fill_fopen64_filefunc(cocos2d::zlib_filefunc64_def_s*)
14695 0x005fb840 0x005fb840 GLOBAL FUNC   175        cocos2d::unzStringFileNameCompare(char const*, char const*, int)
14696 0x005fb8f0 0x005fb8f0 GLOBAL FUNC   38         cocos2d::unzGetGlobalInfo64(void*, cocos2d::unz_global_info64_s*)
14697 0x005fb940 0x005fb940 GLOBAL FUNC   99         cocos2d::unzGetCurrentFileInfo64(void*, cocos2d::unz_file_info64_s*, char*, unsigned long, void*, unsigned long, char*, unsigned long)
14698 0x005fbb80 0x005fbb80 GLOBAL FUNC   58         cocos2d::unzGoToFirstFile(void*)
14699 0x005fc6f0 0x005fc6f0 GLOBAL FUNC   19         cocos2d::unzOpen64(void const*)
14700 0x005fc730 0x005fc730 GLOBAL FUNC   131        cocos2d::unzOpen2_64(void const*, cocos2d::zlib_filefunc64_def_s*)
14701 0x005fc7c0 0x005fc7c0 GLOBAL FUNC   106        cocos2d::unzOpen2(char const*, cocos2d::zlib_filefunc_def_s*)
14702 0x005fcb70 0x005fcb70 GLOBAL FUNC   87         cocos2d::unzGetFilePos64(void*, cocos2d::unz64_file_pos_s*)
14703 0x005fcc20 0x005fcc20 GLOBAL FUNC   143        cocos2d::unzGoToFilePos64(void*, cocos2d::unz64_file_pos_s const*)
14704 0x005fcd00 0x005fcd00 GLOBAL FUNC   41         cocos2d::unzGetCurrentFileZStreamPos64(void*)
14705 0x0079b820 0x0079b820 GLOBAL FUNC   793        crc32
14706 0x005fd050 0x005fd050 GLOBAL FUNC   34         cocos2d::unztell(void*)
14707 0x005fd080 0x005fd080 GLOBAL FUNC   61         cocos2d::unztell64(void*)
14708 0x005fd0c0 0x005fd0c0 GLOBAL FUNC   43         cocos2d::unzeof(void*)
14709 0x005fd0f0 0x005fd0f0 GLOBAL FUNC   274        cocos2d::unzGetLocalExtrafield(void*, void*, unsigned int)
14710 0x005fd2e0 0x005fd2e0 GLOBAL FUNC   1578       cocos2d::unzOpenCurrentFile3(void*, int*, int*, int, char const*)
14711 0x005fd910 0x005fd910 GLOBAL FUNC   66         cocos2d::unzOpenCurrentFile2(void*, int*, int*, int)
14712 0x005fd960 0x005fd960 GLOBAL FUNC   66         cocos2d::unzOpenCurrentFilePassword(void*, char const*)
14713 0x005fda60 0x005fda60 GLOBAL FUNC   220        cocos2d::unzGetGlobalComment(void*, char*, unsigned long)
14714 0x005fdb40 0x005fdb40 GLOBAL FUNC   104        cocos2d::unzGetOffset64(void*)
14715 0x005fdbb0 0x005fdbb0 GLOBAL FUNC   40         cocos2d::unzGetOffset(void*)
14716 0x005fdbe0 0x005fdbe0 GLOBAL FUNC   143        cocos2d::unzSetOffset64(void*, unsigned long long)
14717 0x005fdc70 0x005fdc70 GLOBAL FUNC   46         cocos2d::unzSetOffset(void*, unsigned long)
14718 0x005fdca0 0x005fdca0 GLOBAL FUNC   12         cocos2d::CCComponent::init()
14719 0x005fdcb0 0x005fdcb0 GLOBAL FUNC   9          cocos2d::CCComponent::onEnter()
14720 0x005fdcc0 0x005fdcc0 GLOBAL FUNC   9          cocos2d::CCComponent::onExit()
14721 0x005fdcd0 0x005fdcd0 GLOBAL FUNC   9          cocos2d::CCComponent::update(float)
14722 0x005fdce0 0x005fdce0 GLOBAL FUNC   12         cocos2d::CCComponent::serialize(void*)
14723 0x005fdcf0 0x005fdcf0 GLOBAL FUNC   13         cocos2d::CCComponent::isEnabled() const
14724 0x005fdd00 0x005fdd00 GLOBAL FUNC   14         cocos2d::CCComponent::setEnabled(bool)
14725 0x005fdd10 0x005fdd10 GLOBAL FUNC   103        cocos2d::CCComponent::~CCComponent()
14726 0x00bd6da0 0x00bd7da0 WEAK   OBJ    72         vtable for cocos2d::CCComponent
14727 0x005fdd80 0x005fdd80 GLOBAL FUNC   56         cocos2d::CCComponent::~CCComponent()
14728 0x005fdd10 0x005fdd10 GLOBAL FUNC   103        cocos2d::CCComponent::~CCComponent()
14729 0x005fddc0 0x005fddc0 GLOBAL FUNC   82         cocos2d::CCComponent::CCComponent()
14730 0x005fde20 0x005fde20 GLOBAL FUNC   113        cocos2d::CCComponent::create()
14731 0x005fddc0 0x005fddc0 GLOBAL FUNC   82         cocos2d::CCComponent::CCComponent()
14732 0x005fdea0 0x005fdea0 GLOBAL FUNC   12         cocos2d::CCComponent::getName() const
14733 0x005fdeb0 0x005fdeb0 GLOBAL FUNC   71         cocos2d::CCComponent::setName(char const*)
14734 0x005fdf00 0x005fdf00 GLOBAL FUNC   12         cocos2d::CCComponent::getOwner() const
14735 0x005fdf10 0x005fdf10 GLOBAL FUNC   14         cocos2d::CCComponent::setOwner(cocos2d::CCNode*)
14736 0x009f954c 0x009f954c WEAK   OBJ    24         typeinfo name for cocos2d::CCComponent
14737 0x00bd6d90 0x00bd7d90 WEAK   OBJ    12         typeinfo for cocos2d::CCComponent
14738 0x005fdfb0 0x005fdfb0 GLOBAL FUNC   77         cocos2d::CCComponentContainer::visit(float)
14739 0x005fe000 0x005fe000 GLOBAL FUNC   52         cocos2d::CCComponentContainer::~CCComponentContainer()
14740 0x00bd6e00 0x00bd7e00 WEAK   OBJ    40         vtable for cocos2d::CCComponentContainer
14741 0x005fe040 0x005fe040 GLOBAL FUNC   56         cocos2d::CCComponentContainer::~CCComponentContainer()
14742 0x005fe000 0x005fe000 GLOBAL FUNC   52         cocos2d::CCComponentContainer::~CCComponentContainer()
14743 0x005fe080 0x005fe080 GLOBAL FUNC   456        cocos2d::CCComponentContainer::remove(cocos2d::CCComponent*)
14744 0x005fe250 0x005fe250 GLOBAL FUNC   488        cocos2d::CCComponentContainer::removeAll()
14745 0x005fe440 0x005fe440 GLOBAL FUNC   737        cocos2d::CCComponentContainer::remove(char const*)
14746 0x005fe730 0x005fe730 GLOBAL FUNC   201        cocos2d::CCComponentContainer::get(char const*) const
14747 0x005fe800 0x005fe800 GLOBAL FUNC   384        cocos2d::CCComponentContainer::add(cocos2d::CCComponent*)
14748 0x005fe980 0x005fe980 GLOBAL FUNC   41         cocos2d::CCComponentContainer::CCComponentContainer(cocos2d::CCNode*)
14749 0x005fe9b0 0x005fe9b0 GLOBAL FUNC   42         cocos2d::CCComponentContainer::alloc()
14750 0x009f9580 0x009f9580 WEAK   OBJ    33         typeinfo name for cocos2d::CCComponentContainer
14751 0x00bd6de8 0x00bd7de8 WEAK   OBJ    8          typeinfo for cocos2d::CCComponentContainer
14752 0x005feab0 0x005feab0 WEAK   FUNC   9          cocos2d::CCIMEDelegate::keyboardWillShow(cocos2d::CCIMEKeyboardNotificationInfo&)
14753 0x005feac0 0x005feac0 WEAK   FUNC   9          cocos2d::CCIMEDelegate::keyboardWillHide(cocos2d::CCIMEKeyboardNotificationInfo&)
14754 0x005fead0 0x005fead0 GLOBAL FUNC   108        cocos2d::CCIMEDispatcher::~CCIMEDispatcher()
14755 0x005feb40 0x005feb40 GLOBAL FUNC   52         cocos2d::CCIMEDispatcher::CCIMEDispatcher()
14756 0x005feb80 0x005feb80 GLOBAL FUNC   15         cocos2d::CCIMEDispatcher::hasDelegate()
14757 0x005feb90 0x005feb90 GLOBAL FUNC   112        cocos2d::CCIMEDispatcher::addDelegate(cocos2d::CCIMEDelegate*)
14758 0x005fec00 0x005fec00 GLOBAL FUNC   172        cocos2d::CCIMEDispatcher::attachDelegateWithIME(cocos2d::CCIMEDelegate*)
14759 0x005fecb0 0x005fecb0 GLOBAL FUNC   110        cocos2d::CCIMEDispatcher::detachDelegateWithIME(cocos2d::CCIMEDelegate*)
14760 0x005fed20 0x005fed20 GLOBAL FUNC   105        cocos2d::CCIMEDispatcher::removeDelegate(cocos2d::CCIMEDelegate*)
14761 0x005fee50 0x005fee50 GLOBAL FUNC   65         cocos2d::CCIMEDispatcher::dispatchKeyboardWillShow(cocos2d::CCIMEKeyboardNotificationInfo&)
14762 0x005feea0 0x005feea0 GLOBAL FUNC   65         cocos2d::CCIMEDispatcher::dispatchKeyboardDidShow(cocos2d::CCIMEKeyboardNotificationInfo&)
14763 0x005feef0 0x005feef0 GLOBAL FUNC   65         cocos2d::CCIMEDispatcher::dispatchKeyboardWillHide(cocos2d::CCIMEKeyboardNotificationInfo&)
14764 0x005fef40 0x005fef40 GLOBAL FUNC   65         cocos2d::CCIMEDispatcher::dispatchKeyboardDidHide(cocos2d::CCIMEKeyboardNotificationInfo&)
14765 0x005feb40 0x005feb40 GLOBAL FUNC   52         cocos2d::CCIMEDispatcher::CCIMEDispatcher()
14766 0x005fead0 0x005fead0 GLOBAL FUNC   108        cocos2d::CCIMEDispatcher::~CCIMEDispatcher()
14767 0x00bd6e40 0x00bd7e40 WEAK   OBJ    68         vtable for cocos2d::CCIMEDelegate
14768 0x005ff110 0x005ff110 GLOBAL FUNC   56         cocos2d::CCIMEDelegate::~CCIMEDelegate()
14769 0x005ff0c0 0x005ff0c0 GLOBAL FUNC   68         cocos2d::CCIMEDelegate::~CCIMEDelegate()
14770 0x009f95a1 0x009f95a1 WEAK   OBJ    26         typeinfo name for cocos2d::CCIMEDelegate
14771 0x005ff150 0x005ff150 GLOBAL FUNC   68         cocos2d::CCIMEDelegate::CCIMEDelegate()
14772 0x005ff210 0x005ff210 GLOBAL FUNC   13         non-virtual thunk to cocos2d::CCTextFieldTTF::canAttachWithIME()
14773 0x005ff220 0x005ff220 GLOBAL FUNC   42         cocos2d::CCTextFieldTTF::canAttachWithIME()
14774 0x005ff250 0x005ff250 GLOBAL FUNC   13         non-virtual thunk to cocos2d::CCTextFieldTTF::canDetachWithIME()
14775 0x005ff260 0x005ff260 GLOBAL FUNC   43         cocos2d::CCTextFieldTTF::canDetachWithIME()
14776 0x005ff290 0x005ff290 GLOBAL FUNC   13         non-virtual thunk to cocos2d::CCTextFieldTTF::getContentText()
14777 0x005ff2a0 0x005ff2a0 GLOBAL FUNC   15         cocos2d::CCTextFieldTTF::getContentText()
14778 0x005ff2b0 0x005ff2b0 GLOBAL FUNC   14         cocos2d::CCTextFieldTTF::getColorSpaceHolder()
14779 0x005ff2c0 0x005ff2c0 GLOBAL FUNC   29         cocos2d::CCTextFieldTTF::setColorSpaceHolder(cocos2d::_ccColor3B const&)
14780 0x005ff2e0 0x005ff2e0 GLOBAL FUNC   13         non-virtual thunk to cocos2d::CCTextFieldTTF::getString()
